Gslib file
6  
BHID  
X  
Y  
Z  
THICK  
ATG_mean  
333 589157.9138 9724842.7030 0.0000 3.0000 54.7802
334 589161.0238 9724737.7830 0.0000 4.5000 54.8800
335 589172.1638 9724647.3720 0.0000 3.4000 53.5463
336 589184.6838 9724161.2610 0.0000 1.5500 50.6431
337 589186.1438 9723969.5210 0.0000 1.7000 47.6411
338 589173.0038 9724561.8220 0.0000 4.0000 55.1707
339 589178.5538 9724464.7020 0.0000 2.5000 53.9897
340 589178.8638 9724366.1920 0.0000 3.0000 54.0779
341 589177.2838 9724269.7010 0.0000 1.7500 51.2972
342 589269.4341 9725057.4530 0.0000 1.9500 52.4164
343 589260.9341 9724933.7430 0.0000 1.7000 52.4175
344 589269.6141 9724841.6730 0.0000 3.0000 54.3510
345 589280.7342 9725379.6640 0.0000 1.1000 55.6759
346 589277.1841 9725280.0840 0.0000 2.4000 55.0640
347 589276.9841 9725175.6340 0.0000 3.1000 56.5029
348 589275.1941 9724744.4030 0.0000 2.8500 53.1441
349 589273.0441 9724648.8620 0.0000 3.3500 53.0041
350 589275.4441 9724530.5020 0.0000 2.9000 53.8921
351 589280.8441 9724466.8920 0.0000 3.5000 55.9914
352 589282.5941 9724372.7420 0.0000 2.5000 53.1619
353 589286.5141 9724270.5710 0.0000 2.0000 53.3230
354 589370.3843 9724939.9730 0.0000 2.7000 51.6364
355 589386.1643 9724169.0710 0.0000 2.9500 50.0584
357 589399.4945 9725760.6150 0.0000 1.0000 54.1921
359 589405.2345 9725541.0950 0.0000 1.2000 55.2094
360 589407.5945 9725439.7440 0.0000 2.5000 55.6949
361 589391.8744 9725275.6340 0.0000 1.8000 55.1362
362 589389.8044 9725172.5740 0.0000 1.8500 52.9918
363 589383.8544 9725057.3030 0.0000 2.3500 53.5918
364 589378.4644 9724842.8830 0.0000 2.0000 52.6509
365 589383.9244 9724740.1230 0.0000 2.9000 51.4690
366 589377.0243 9724653.2520 0.0000 2.4000 54.6762
367 589375.9343 9724524.8520 0.0000 4.0500 50.0295
368 589379.8043 9724467.9620 0.0000 0.3000 43.3443
369 589385.4043 9724375.7820 0.0000 2.5000 52.1251
370 589387.1843 9724277.5310 0.0000 2.5000 49.8535
371 589444.6046 9725834.3850 0.0000 2.0000 53.6443
372 589476.7347 9725748.7450 0.0000 2.9000 55.3988
373 589486.2647 9725638.9050 0.0000 2.0000 50.2920
374 589493.3647 9725533.2840 0.0000 3.0000 51.3765
375 589488.1047 9725441.7040 0.0000 0.5000 51.8525
376 589490.7847 9725350.0140 0.0000 1.5000 52.6657
377 589487.0646 9725259.7140 0.0000 2.0000 55.1177
378 589487.1546 9725159.4840 0.0000 2.4500 55.0240
379 589485.7246 9725052.3930 0.0000 1.5000 53.5312
380 589479.1846 9724942.9030 0.0000 4.3000 54.0663
381 589481.4546 9724839.9930 0.0000 4.0500 54.5518
382 589479.5146 9724742.4430 0.0000 3.9500 52.8072
383 589476.1746 9724644.1120 0.0000 1.6500 56.6820
384 589476.7046 9724529.8720 0.0000 2.1500 52.0574
385 589480.5246 9724468.7220 0.0000 1.5000 50.8314
386 589486.4346 9724377.4520 0.0000 2.6000 53.6873
387 589486.7846 9724276.9210 0.0000 1.9000 52.5427
390 589583.4949 9725752.8650 0.0000 4.0000 53.7721
391 589585.3949 9725643.0750 0.0000 2.9500 51.7232
392 589582.5449 9725535.6340 0.0000 4.2000 52.7458
393 589580.7549 9725402.1640 0.0000 4.8000 55.6972
394 589587.7249 9725352.9340 0.0000 2.9000 54.3940
395 589581.4949 9725256.2340 0.0000 4.1000 52.7672
396 589578.8949 9725159.8740 0.0000 1.4000 52.4115
397 589577.5148 9725052.9730 0.0000 2.0000 54.2204
398 589586.3449 9724942.3330 0.0000 3.8000 55.2436
399 589577.1748 9724836.5430 0.0000 1.5000 55.0243
400 589578.4148 9724738.7730 0.0000 3.0500 54.7242
401 589576.0648 9724641.5920 0.0000 2.7000 54.4054
402 589577.3148 9724526.8120 0.0000 4.1500 53.0156
403 589579.0648 9724469.2520 0.0000 2.5000 51.5222
404 589588.6648 9724379.4720 0.0000 2.3000 51.9504
405 589589.0748 9724278.3010 0.0000 2.0000 51.4543
406 589669.2751 9724938.4830 0.0000 2.5000 56.2746
407 589673.1651 9725760.8050 0.0000 1.5000 52.7553
408 589676.8151 9725661.6250 0.0000 2.0000 49.3409
409 589675.3151 9725556.7250 0.0000 2.5000 52.1108
410 589670.6351 9725426.5540 0.0000 2.1000 54.4181
411 589671.4551 9725329.0840 0.0000 2.1000 53.8944
412 589674.1751 9725266.3540 0.0000 0.5000 50.7095
413 589677.3151 9725168.0040 0.0000 0.5000 42.9471
414 589672.8151 9725052.1430 0.0000 2.0000 53.4510
415 589671.3651 9724848.5830 0.0000 2.8000 48.9661
416 589672.0150 9724744.9430 0.0000 2.0000 53.9324
417 589681.5551 9724629.3920 0.0000 3.1000 52.9620
418 589684.3251 9724515.7120 0.0000 2.7000 53.7412
419 589684.1151 9724466.4120 0.0000 3.0000 56.1262
420 589687.7351 9724377.2120 0.0000 2.0000 53.9575
421 589698.3751 9724276.9810 0.0000 2.3000 50.0266
422 589756.3053 9725766.1950 0.0000 2.2000 54.0102
423 589765.6354 9725662.9050 0.0000 3.0000 51.9307
424 589764.0953 9725331.3940 0.0000 3.2000 55.8760
425 589764.8153 9725263.7740 0.0000 1.0000 54.7028
426 589770.1153 9725162.4240 0.0000 1.8500 55.6539
427 589770.1053 9724943.5330 0.0000 2.8500 54.7406
428 589770.1253 9724849.5230 0.0000 2.0000 50.7643
429 589769.1553 9724745.1830 0.0000 2.0000 51.5697
430 589787.2753 9724374.9020 0.0000 3.0000 52.1988
433 589775.8754 9725555.8050 0.0000 4.0000 55.3043
434 589770.5053 9725423.7340 0.0000 1.0000 54.6201
435 589773.5053 9725046.2930 0.0000 2.5000 53.1687
436 589781.7753 9724631.3220 0.0000 2.7000 52.3408
437 589780.5853 9724518.2720 0.0000 3.3000 53.9498
438 589784.7953 9724464.4020 0.0000 2.9500 52.5961
439 589791.2453 9724375.4520 0.0000 2.5000 54.3363
440 589791.1653 9724271.5110 0.0000 1.3000 48.5972
441 589854.8756 9725763.6850 0.0000 1.0000 49.3822
442 589862.8656 9725643.0850 0.0000 0.6000 47.1825
443 589865.0056 9725252.9440 0.0000 3.2000 55.7910
444 589869.3855 9725049.6730 0.0000 3.3000 49.7990
445 589868.5255 9724838.6830 0.0000 3.7000 53.8268
446 589873.1256 9725533.6140 0.0000 3.0500 56.1461
447 589878.7356 9725415.8640 0.0000 1.5000 49.4470
448 589871.3556 9725322.8140 0.0000 2.5000 50.6613
449 589871.3956 9725147.8540 0.0000 1.5000 52.4808
450 589871.4455 9724943.1330 0.0000 2.9500 53.6583
451 589866.9355 9724740.6530 0.0000 1.5000 51.3460
452 589882.5755 9724642.5220 0.0000 2.7000 56.8423
453 589887.2755 9724543.3020 0.0000 2.6500 54.8599
454 589881.3855 9724468.0020 0.0000 2.2000 53.9086
455 589885.9955 9724369.9120 0.0000 2.1000 52.2469
456 589887.3355 9724269.4810 0.0000 1.0000 48.7284
457 589969.6358 9725259.6340 0.0000 2.5000 52.7686
458 589965.7857 9724743.7130 0.0000 6.2000 53.4925
461 587651.5901 9723762.5400 0.0000 0.5000 44.0392
462 586651.8677 9723764.3200 0.0000 2.0000 52.6513
463 586846.4982 9723777.4700 0.0000 3.3000 55.4844
464 587005.0586 9723661.5700 0.0000 2.1000 55.0513
466 587022.9786 9723571.9500 0.0000 3.2000 54.4900
467 587031.3486 9723482.1500 0.0000 3.0000 53.3958
468 587042.3586 9723400.2300 0.0000 3.0000 53.9321
469 587043.9386 9723300.6590 0.0000 3.4000 53.2547
470 587044.0786 9723199.6390 0.0000 3.9000 53.8592
471 587043.3086 9723100.4190 0.0000 5.1000 44.2543
472 587126.9989 9723574.1400 0.0000 4.0000 54.6216
473 587130.6289 9723482.6100 0.0000 2.5000 56.2008
474 587142.8389 9723307.7390 0.0000 3.9500 56.2555
