BHID,X,Y,Z_STRAT_TOP,RCG,ATGc,AAG,STGc,SRG,FEGc,TIGc,PPGc,A1,A2,A3,A4,FR_AAG,FR_SRG,DECLUS_W,ROCK
287,588849.5831,9725270.754,-1.25,56.2357,57.07696385255625,50.8116,6.477798481704571,5.7685,6.759972064815273,1.1776716043684503,28.507593996555464,2.002166996606335,0.22723062782805437,0.2371288178733032,0.04131080316742082,0.890229552701135,0.8905031572519796,1.0345,1
288,588848.8531,9725170.544,-0.25,78.2497,48.963315784405,46.0939,3.794320407049533,2.9403,20.430925170941542,1.3849876408462007,25.426450996757726,1.9256842329528645,0.14922729119897105,0.803530354021755,0.05447034826145452,0.9413966203383857,0.7749213784205378,0.8216,1
288,588848.8531,9725170.544,-0.75,77.7641,54.49342368591001,50.8952,4.3886677985692515,3.723,12.155974978365089,1.4633883414033795,27.49854519575227,1.9816838781103105,0.15959636291039767,0.4420588395433674,0.05321693678651155,0.9339695794000851,0.848321215201965,0.8216,1
288,588848.8531,9725170.544,-1.25,69.8859,55.57113585405575,50.3036,5.196890154536668,4.7618,9.639555270773629,1.4273744056378777,28.16504431499608,1.973053378952707,0.1845156036828835,0.342252444660319,0.05067893342095302,0.9052109377809073,0.9162787471740476,0.8216,1
288,588848.8531,9725170.544,-1.75,77.3092,56.87117801223037,53.1256,4.028175766553965,3.7143,9.030748415037909,1.3167145924834533,28.753183213694307,1.9779089358406854,0.14009495006575348,0.3140782134597475,0.045793698134137036,0.934139257473709,0.9220799228375081,0.8216,1
288,588848.8531,9725170.544,-2.275,62.4547,55.49866182898324,49.7721,6.39590923362921,6.0171,9.413945885061825,1.1332339880486626,27.558249064277064,2.0138674884437595,0.2320869231826501,0.34160174193595055,0.041121407437950765,0.8968162179003633,0.9407732005267587,0.8216,1
289,588853.2531,9725072.033,-0.25,86.907,48.579487751355096,46.9808,1.5828053001127087,0.5,22.7054948643708,1.3267208041770049,25.80549127998439,1.8825252045883345,0.06133598786938754,0.8798706685341017,0.05141234436431963,0.9670913007659184,0.3158948229225641,0.5953,1
289,588853.2531,9725072.033,-0.75,84.3347,50.49414377706405,49.1385,2.1084000447405846,0.6866,19.529265135899525,1.2209785404982183,26.64721250179762,1.8949127896082085,0.07912272417230704,0.7328821029434911,0.04582012247682009,0.9731524554005839,0.3256497749147404,0.5953,1
289,588853.2531,9725072.033,-1.25,84.105,55.528502980343944,53.0082,2.5781927322455793,1.7849,11.699226532169094,1.1986448795548605,28.99543287568652,1.915077564746624,0.08891720097089724,0.40348514824137083,0.04133909242513698,0.9546124450494176,0.6923066602725896,0.5953,1
289,588853.2531,9725072.033,-1.75,64.6101,53.73757331142046,47.842,6.653514920082495,4.9262,11.062673208301108,0.995041408868265,27.551197151327674,1.9504623707006823,0.24149639972221196,0.40153148872400285,0.036116086114258546,0.890289550716137,0.7403906144602019,0.5953,1
290,588852.2831,9724951.193,-0.25,84.63,54.94551436439484,53.4209,1.4800138549331943,0.5452,13.340119423061191,1.504148906197457,28.730203451413317,1.9124652025982058,0.05151421421139948,0.4643238759384753,0.0523542726991536,0.9722522505789335,0.3683749298580786,0.41,1
290,588852.2831,9724951.193,-0.75,78.3212,51.18504701512379,48.3661,2.2192185901103056,0.9806,18.285841478055577,1.302584824629962,27.007308092080358,1.8952295001267947,0.08217103987350265,0.6770701254531076,0.04823082775183851,0.9449263568266164,0.4418672429881094,0.41,1
290,588852.2831,9724951.193,-1.15,79.8443,54.77738617129231,50.3043,3.4287310941153444,2.5303,12.4130737836382,1.141767151725209,28.239041799228943,1.939774959814252,0.12141811037685296,0.4395713520271476,0.04043222003929271,0.9183406422989099,0.7379698000647231,0.41,1
291,588856.0031,9724851.883,-0.25,88.9366,52.507275328997615,51.0797,2.3831726865659646,0.5217,15.938396855128506,1.3939691140176698,27.777186015290248,1.8903021818010803,0.08579604446807973,0.5737945105870352,0.05018395719603651,0.9728118566417172,0.21890986034744475,0.1741,1
291,588856.0031,9724851.883,-0.75,85.0385,54.38139096675682,52.0489,1.9973928510513876,1.093,13.76509669192596,1.7790136692575715,28.07710582100826,1.9368588526694508,0.07113955632695124,0.4902605268391459,0.06336171828388566,0.9571086556395245,0.5472133333333333,0.1741,1
291,588856.0031,9724851.883,-1.25,85.6674,54.1260359574237,51.2419,2.08337522066245,1.2591,14.582621248738354,1.420282045817366,27.78768552735813,1.9478425399673671,0.07497476602041148,0.5247871843943663,0.05111192310057775,0.9467144433098259,0.6043558488708743,0.1741,1
291,588856.0031,9724851.883,-1.75,65.3476,53.21450248856876,48.8728,4.856755553757131,4.0534,14.156314490349207,1.0780763161089304,26.69435115121597,1.9934742817730844,0.18193944952042404,0.530311241137036,0.04038593446238615,0.9184112923069905,0.8345900787335973,0.1741,1
292,588865.9431,9724740.983,-0.25,90.1825,51.794946765607364,48.8527,1.3782464913695758,0.1248,18.65835215357316,1.53673979674141,26.631714792708493,1.9448596220243513,0.05175207462596161,0.7006064873705254,0.05770337391725728,0.9431943278381538,0.0905498405267008,0.6138,1
292,588865.9431,9724740.983,-0.75,91.3808,57.12503142215937,54.9035,1.3361358366067904,0.1427,10.756827315926719,1.4022611840172512,29.379744241289867,1.944367893505236,0.045478130293898356,0.366130733732162,0.04772884244671312,0.96111106870573,0.10680051839818662,0.6138,1
292,588865.9431,9724740.983,-1.25,86.5641,55.887073529634854,53.2177,2.4378403798601314,0.5596,11.851717006224812,1.3733015771881654,28.450067507092037,1.964391596459422,0.08568838647755146,0.4165795741352956,0.04827059116277417,0.9522362979299787,0.22954743248288736,0.6138,1
292,588865.9431,9724740.983,-1.75,83.7504,56.094266903508625,52.1314,3.8263081987516907,2.4463,9.430662614278962,1.6141648876358716,29.03459739582485,1.9319801869053963,0.13178444138860043,0.32480776246737564,0.05559453315746638,0.9293534415856542,0.6393368941890489,0.6138,1
292,588865.9431,9724740.983,-2.25,73.9085,56.527140527880455,49.3047,5.0338782767617145,4.3644,8.947645603809649,1.1542773156557766,28.33705827589241,1.9948132928099525,0.177642937659632,0.3157577443887959,0.04073384415621474,0.8722305699451012,0.8670054697483888,0.6138,1
292,588865.9431,9724740.983,-2.75,70.4073,55.60631495904084,47.6742,7.632461148161399,5.9804,7.4651997402912444,1.1497310668953897,28.146293085611134,1.9756177053193458,0.2711710961349736,0.26522852290298865,0.04084840100962183,0.857352263589422,0.783548043535162,0.6138,1
293,588865.4931,9724648.772,-0.25,82.1868,47.66341279122786,45.7477,2.1535504521052986,0.1435,23.94078688268311,1.3471465205980235,24.895103353385704,1.914569789674952,0.08650498138271108,0.9616664989433431,0.05411291134145114,0.9598074774960211,0.06663414820846905,0.9042,1
293,588865.4931,9724648.772,-0.75,83.2214,56.06707332279286,54.8267,2.0019252158386407,0.8911,11.522666174556226,1.4377272477892435,28.97060803902303,1.9353088222128871,0.0691019399089613,0.39773642855667185,0.04962709950211068,0.9778769739655983,0.44512152249738407,0.9042,1
293,588865.4931,9724648.772,-1.25,79.0281,59.654312447664466,57.3125,2.3088312035048117,1.8036,5.845499447822235,1.2451305202606764,30.946226380747813,1.9276764705882348,0.07460784313725488,0.18889215686274505,0.04023529411764705,0.9607436184983446,0.7811744735873851,0.9042,1
293,588865.4931,9724648.772,-1.75,79.8942,54.93201350154406,52.4209,3.5707873506810617,2.6697,12.082066566123252,1.1890655048316694,28.226067076819955,1.9461447941734604,0.12650672660001908,0.4280464059424484,0.04212650319279385,0.95428688406855,0.7476502344758235,0.9042,1
293,588865.4931,9724648.772,-2.25,57.7041,51.53788755176956,44.9603,6.64262856627755,5.5215,14.532333748992153,0.9851614809473015,26.30198865201344,1.9594673328179804,0.2525523318469325,0.5525184403833925,0.0374557792561395,0.8723737455253204,0.8312221502239109,0.9042,1
294,588867.8431,9724552.712,-0.25,92.5227,49.503700504995976,47.4186,1.4007341034222174,0.1,21.65365192462245,1.3882391513828414,26.053674315576515,1.9000659908993938,0.053763399605589256,0.8311170110726588,0.05328381458091941,0.9578799062751774,0.07139113680154144,0.9042,1
294,588867.8431,9724552.712,-0.75,92.2115,57.04992631842514,53.8127,1.5216309112268156,0.4663,10.774334465855592,1.4955033950925796,29.15860490939987,1.956538267029159,0.05218462666354407,0.36950788624260505,0.05128857843985785,0.9432562576793437,0.30644750744715443,0.9042,1
294,588867.8431,9724552.712,-1.25,93.3656,55.4392318409762,52.5317,3.255119132048709,0.5588,10.848284568916519,1.5105652044886402,28.94679925356993,1.915211120764553,0.1124517810599479,0.3747662901824501,0.05218418766290184,0.9475546153071481,0.17166806415724087,0.9042,1
294,588867.8431,9724552.712,-1.75,93.7819,55.22346427151834,52.2827,3.779212537868336,1.2491,11.225962759773545,1.4085376969875685,28.362822733852216,1.9470369641878706,0.13324528991106685,0.39579850232518954,0.04966140747713449,0.9467479211905392,0.33051859017819485,0.9042,1
294,588867.8431,9724552.712,-2.25,91.1961,57.714300050175616,54.0866,3.901455092824887,2.1467,8.052784746613145,1.0722528850978423,29.259207225288506,1.9725175602260883,0.13334110739175767,0.27522224661142514,0.036646682763540585,0.9371438266249132,0.550230605998251,0.9042,1
294,588867.8431,9724552.712,-2.75,88.7822,57.60274348088275,54.528,3.5160493225559533,2.2235,7.73096344665014,1.0650480291890774,30.08519572072208,1.9146541048163146,0.11686975066391771,0.25696902617539585,0.03540106699241094,0.9466215791978172,0.6323858956516717,0.9042,1
294,588867.8431,9724552.712,-3.25,84.2898,59.230775420540816,54.7169,3.444692998161328,2.1214,6.5254738502267156,0.9415648423449702,29.857492888726167,1.9837826183626306,0.11537114020253197,0.21855397821063055,0.031535294870671936,0.9237917216431472,0.6158458826758548,0.9042,1
294,588867.8431,9724552.712,-3.725,75.8563,58.63447746443542,54.0677,4.757256221093235,3.3689,5.935136017311568,0.9853611261385146,29.687769171021262,1.9750381757100677,0.16024296718585626,0.19991855848518775,0.03319081068241202,0.9221144681095625,0.7081603015331838,0.9042,1
295,588904.0532,9724900.163,-0.25,88.3989,46.43885543578462,44.8262,1.1746007842881883,0.1,27.758592269856997,1.4336560161660232,23.194295493904175,2.00216710388938,0.05064179615185518,1.1967853163357511,0.06181071619712746,0.9652735748835458,0.08513530838530839,0.1604,1
295,588904.0532,9724900.163,-0.75,88.3951,53.8120488907843,52.204,1.4901188474134395,0.6559,14.600549578763568,1.4546134843937333,28.64266919864496,1.8787372265336941,0.052024440776767225,0.5097482178600274,0.050784843909119644,0.9701173078533405,0.4401662331420857,0.1604,1
295,588904.0532,9724900.163,-1.25,76.0071,55.13083476891812,52.6091,2.2097556072399254,1.0823,12.459681713187575,1.480568103445702,28.719159807208676,1.9196534696352767,0.0769436021831413,0.43384562072251576,0.051553322359871784,0.9542590860543284,0.4897826693838948,0.1604,1
295,588904.0532,9724900.163,-1.75,70.4571,58.18011094476338,54.7665,3.6134624800768917,2.9415,6.821511113618642,1.0962495189236787,30.288665942617413,1.920854191960351,0.1193008132785604,0.22521662481081717,0.03619339065644387,0.9413268402323213,0.8140391705236156,0.1604,1
296,588874.9031,9724463.452,-0.25,86.6888,46.63609306701051,44.2788,1.6119058625080083,0.5304,26.104744990227797,1.1696226552806361,24.477633424973043,1.9052533493466954,0.065852193899737,1.0664734019423099,0.04778332263475035,0.9494534616434664,0.32905147399534623,0.8932,1
296,588874.9031,9724463.452,-0.75,84.1932,56.51745439431214,54.2335,1.34445251218075,0.6342,11.40839187548317,1.1330573963270354,29.596643821696905,1.909589976985159,0.045425843561192905,0.38546234986008215,0.038283306821985205,0.9595885126322675,0.4717161775921002,0.8932,1
296,588874.9031,9724463.452,-1.25,81.9186,56.65485165884956,52.617,2.8801251553464184,2.4448,10.078089338614856,1.096232574905822,29.290701272283343,1.9342265359982982,0.09832899282857968,0.3440712888684356,0.03742595865887118,0.9287289342285509,0.8488520005672955,0.8932,1
296,588874.9031,9724463.452,-1.75,76.2655,56.62039207470918,51.119,4.3906794544676115,2.6532,8.759596189693625,1.13013597631728,29.099196304812306,1.9457716797953464,0.15088662272577952,0.3010253650285523,0.03883736047137435,0.9028372663430124,0.6042800499363058,0.8932,1
296,588874.9031,9724463.452,-2.25,69.3718,56.20019061910653,51.0796,6.030255713503539,5.3947,8.261513191247744,0.9557317543041389,28.552308721838045,1.9683238636363645,0.21120028409090918,0.289346590909091,0.033473011363636375,0.9088865969546077,0.8946055119884319,0.8932,1
296,588874.9031,9724463.452,-2.875,57.7204,54.81024974359442,47.5344,7.076186628841148,4.3765,9.399580638923227,0.8699059323089259,27.84407705633228,1.9684706960372926,0.25413615306857107,0.3375791777873126,0.031242045859483515,0.8672538480004875,0.6184828396360047,0.8932,1
297,588880.5631,9724370.472,-0.25,86.5971,53.38492845900206,51.6293,1.0867425325404452,0.286,16.53609597761815,1.3524676524679493,27.63976537837139,1.931453748908329,0.03931808094835858,0.5982719372342408,0.048931951264907604,0.9671137808051887,0.2631718106508875,0.8932,1
297,588880.5631,9724370.472,-0.75,85.7796,57.02056892427398,48.7347,1.136904558664918,0.3872,10.433592361318933,1.3632611415843352,30.045673014157835,1.8977963614729247,0.03783921092828231,0.3472577351288658,0.04537296072356084,0.8546863161734144,0.3405738828725377,0.8932,1
297,588880.5631,9724370.472,-1.25,85.1331,55.161358597057045,52.7134,1.9084861922999394,1.0452,12.498992138681718,1.1988510380971578,29.23231203386414,1.8869995138651856,0.06528687125702051,0.427574532052144,0.04101116041414549,0.9556218581391567,0.5476591888466413,0.8932,1
297,588880.5631,9724370.472,-1.75,78.0734,57.533746445784445,50.6925,3.729520476051581,3.2518,8.612561237670619,1.0935971538496645,29.03057468664369,1.981832845777401,0.12846870984498454,0.29667208901768877,0.03767053066134456,0.8810915876609716,0.871908338050649,0.8932,1
297,588880.5631,9724370.472,-2.25,68.0048,56.914567663852324,50.1684,5.18042601455803,4.6947,8.134440795060321,0.9744087352152766,28.796156791314047,1.9764640148445016,0.17989990998106498,0.28248355688610366,0.03383815216304119,0.8814685248301207,0.9062382102952454,0.8932,1
297,588880.5631,9724370.472,-2.7,70.079,56.93123757090491,49.2739,5.958726858507886,5.4973,7.047862446990979,1.0093078715759038,29.052865252020318,1.9595739379593877,0.20509945600265775,0.2425875171296874,0.03474039007239457,0.8654984873397825,0.9225628444691908,0.8932,1
298,588882.3331,9724276.292,-0.25,75.2791,45.85035418598786,37.109,7.039533391983699,0.9416,22.93709251731212,1.2224232398435904,22.950596664872727,1.9977848443550312,0.30672550673848625,0.9994115992818053,0.053263244424254244,0.8093503454623417,0.13375886547711405,1.3233,1
298,588882.3331,9724276.292,-0.75,75.9342,51.533963697425236,42.6751,6.893890932352471,1.768,14.310830801215417,1.1892291699984008,26.072085399008476,1.9765953857831824,0.264416552295224,0.5488947501590977,0.04561312038520813,0.8280965976256189,0.25645894565910804,1.3233,1
298,588882.3331,9724276.292,-1.25,65.461,49.88811591963365,40.6269,8.138266732836268,7.7543,16.236712836803772,1.0931852243674511,24.643719286358856,2.0243744598749926,0.3302369515847017,0.6588580501236009,0.04435958759571518,0.8143602790180965,0.9528195934784197,1.3233,1
299,588928.9934,9725680.685,-0.25,87.0495,47.69121397233411,43.3203,3.8038106002663947,2.2869,22.457120262959776,1.3286777524607547,24.71917741197896,1.9293204291346222,0.1538809539197312,0.9084897886641249,0.053750888644736004,0.9083497020044469,0.6012128994645107,1.9945,1
299,588928.9934,9725680.685,-0.75,66.0988,50.024670886331926,44.2846,6.122120887343026,3.1789,17.187316737780833,1.379547430790075,25.286344057754143,1.9783275420153785,0.24211174511270075,0.6797074618032923,0.05455701415907264,0.885255199392021,0.5192481590117095,1.9945,1
299,588928.9934,9725680.685,-1.25,56.4176,52.240798410627654,45.8737,7.058254382564674,4.3162,12.98075122740149,1.2816996487066108,26.438496330699568,1.9759368217158118,0.26696882811632694,0.49097917918760914,0.04847853798774254,0.878120193328968,0.6115109722684257,1.9945,1
299,588928.9934,9725680.685,-1.75,67.0886,51.079555666675695,43.9583,6.928575516683584,5.2039,15.314799697565764,1.1717820425155057,25.505287076559448,2.002704596633229,0.271652520353369,0.6004558839739852,0.04594271136796685,0.8605850114839272,0.7510779073518544,1.9945,1
300,588950.4434,9725573.425,-0.25,83.9759,50.00621501567676,43.5769,2.613488672263827,1.744,19.881586549313912,1.468931385232526,26.029778377512976,1.9211156656975972,0.10040380038431714,0.7638016067969883,0.05643272731440273,0.8714296810174257,0.66730727341907,1.059,1
300,588950.4434,9725573.425,-0.75,70.5833,54.97097955532737,49.6793,3.943330913291644,2.8548,11.576590308334703,1.321463095701284,28.187636127345,1.9501805439442181,0.13989576477703267,0.410697451039684,0.04688094772230029,0.9037368517328059,0.7239564882514495,1.059,1
300,588950.4434,9725573.425,-1.25,62.5985,58.31558508231969,50.6002,4.342636974986402,3.2101,6.181982687195336,1.2569319839579531,29.90286327154061,1.9501672650130553,0.14522478785900783,0.20673547650130553,0.04203383376849435,0.8676960014817914,0.7392052383126158,1.059,1
300,588950.4434,9725573.425,-1.75,56.0495,55.206511726241715,48.2976,7.110245297170501,5.2472,8.215970240162694,1.1630096095279805,28.304263126897112,1.950466312397294,0.25120757481984196,0.2902732427029758,0.041089556167346046,0.874853318744324,0.7379773524955752,1.059,1
300,588950.4434,9725573.425,-2.15,45.4564,52.90514401418983,42.5903,11.073751311789144,9.1901,8.816923755663577,1.104253848331664,26.099927070025785,2.0270226760498593,0.4242828450086624,0.3378141146528064,0.04230869478558175,0.8050313593055666,0.8298994388844723,1.059,1
300,588950.4434,9725573.425,-2.55,55.0486,53.97566770200469,45.9495,9.065697609147923,7.436,8.414860724952387,1.1871831152583068,27.35659084863669,1.9730407199000295,0.3313898891608313,0.30759902692230895,0.04339660310113056,0.851300260956168,0.8202347266134882,1.059,1
301,588946.8834,9725462.244,-0.25,87.5414,48.52402874634229,46.5516,2.048221660844501,0.8135,22.18876950491858,1.3867732200937848,25.852206867800845,1.876978201299302,0.0792281166292066,0.8582930508944244,0.05364235352073649,0.9593515048667313,0.3971738096279024,0.9331,1
301,588946.8834,9725462.244,-0.75,66.2502,50.966792250635415,47.8721,4.0512445862303155,2.0768,17.63230556151456,1.2985138516382428,26.051143749981463,1.9564128446633626,0.15551119847600542,0.6768342200532791,0.04984479238609885,0.9392802231810689,0.5126325887750123,0.9331,1
302,588949.5934,9725363.494,-0.25,93.4807,55.11719638179033,51.6602,2.763580643566804,1.1623,12.121694429341112,1.5488112302901489,28.448717315011606,1.9374228992991012,0.0971425394321219,0.42608931345192236,0.05444221660822943,0.9372791685947863,0.42057755857628326,0.9714,1
302,588949.5934,9725363.494,-0.75,90.6136,55.56828202763109,53.1766,2.7643248831811222,1.2162,10.431190893702425,1.5703903422970493,29.66581185318831,1.8731421308349914,0.09318217538968274,0.35162330784422274,0.05293603121561876,0.9569595830506,0.43996275814021707,0.9714,1
302,588949.5934,9725363.494,-1.25,82.7823,54.631075575544315,50.4694,3.611758068626081,1.5647,12.474728996685398,1.4757571881689566,27.80668017097525,1.964674504098785,0.12988814365535273,0.44862345738440873,0.0530720380532646,0.9238221921918869,0.4332239231613912,0.9714,1
302,588949.5934,9725363.494,-1.75,70.7892,54.857860693212224,51.4254,4.079471585224196,2.7851,11.405166981726529,1.305535591698525,28.35196514813852,1.934887419851882,0.1438867310928547,0.4022707746053838,0.04604744626614502,0.9374299207107627,0.6827109692558231,0.9714,1
302,588949.5934,9725363.494,-2.25,83.9547,58.23544028136635,53.612,4.031914313361467,2.7204,6.327712605527531,1.452588113847515,29.952344685897135,1.9442698357029167,0.13461097472145037,0.2112593411929749,0.04849664121725524,0.9206077903931342,0.6747167197935717,0.9714,1
302,588949.5934,9725363.494,-2.8,61.804,55.852043477271216,48.2868,7.837923161652279,5.7235,7.888989063386045,1.1706561077688458,27.250388189921615,2.0495870769990625,0.28762611038880853,0.2895000617387072,0.04295924518982836,0.8645484926554233,0.7302317057664869,0.9714,1
303,588952.6434,9725266.144,-0.25,84.6226,54.5137977005503,49.2,2.845443701572727,1.8782,12.71172679249822,1.7568637671280933,28.172168038250664,1.9350231628085697,0.10100194268717039,0.45121578059732276,0.06236168138507188,0.9025238026941452,0.6600728030436469,0.9714,1
303,588952.6434,9725266.144,-0.75,74.8094,52.3674637396315,47.2475,3.012353680748723,1.7885,16.49037841211543,1.406705255040344,26.723098912464,1.959632897036752,0.11272471394938863,0.6170833130593287,0.05264004970562147,0.902230060919358,0.5937217835441776,0.9714,1
303,588952.6434,9725266.144,-1.25,67.9302,55.45070284085323,50.028,3.7900444754722886,2.7533,10.87803449306588,1.4588436377204965,28.422374552888108,1.9509525053113013,0.13334721447779835,0.38272785663365766,0.05132729621185918,0.9022067789399043,0.726455855021834,0.9714,1
303,588952.6434,9725266.144,-1.75,67.9034,54.20297096802255,48.0315,4.791662030640257,3.9381,12.165068164760669,1.232104095145423,27.6081947414311,1.9632928366258287,0.17355941145436432,0.4406325106981653,0.04462820212204703,0.8861414631374459,0.8218651429958626,0.9714,1
303,588952.6434,9725266.144,-2.25,66.7546,55.92457468966852,47.8045,6.258271540432961,5.3646,8.622046167726337,1.0991592520249136,28.09594835014727,1.9904853893061552,0.22274640679285548,0.3068786310493464,0.03912162844003634,0.8548031033811577,0.8572015396488957,0.9714,1
303,588952.6434,9725266.144,-2.75,58.6856,51.855373925660786,43.548,7.73574336707955,6.8529,13.360636271355261,1.1747211001874862,25.873525335716916,2.0041866445651078,0.2989829668244242,0.5163825222112918,0.04540243685176721,0.8397972418910694,0.8858747860177726,0.9714,1
304,588955.1134,9725165.884,-0.25,91.2275,49.88938681734415,47.6504,1.8721027464542896,0.4612,19.854660366789258,1.3588169869374966,27.025033082474803,1.8460435058522253,0.06927291229361385,0.7346766350367434,0.05027993796679799,0.955120979427116,0.24635399999999996,0.8216,1
304,588955.1134,9725165.884,-0.75,90.6428,55.51997671202969,54.3894,2.1190637912492214,1.0531,11.710796561789937,1.3370367675003436,29.313126167430813,1.8940312403020578,0.0722906106685976,0.3995069135547048,0.0456122202682666,0.9796365780574126,0.4969647465776294,0.8216,1
304,588955.1134,9725165.884,-1.25,84.998,57.19681163315393,55.7583,3.1910948821033767,1.3292,7.912011744700286,1.3103666379380898,30.38971510210432,1.8821108207491346,0.10500575182695317,0.26035162613789764,0.04311875361567158,0.974849793334982,0.41653415179052017,0.8216,1
304,588955.1134,9725165.884,-1.85,84.8291,58.46985445298402,56.2834,3.3448730914007667,1.913,6.252060369197873,1.2090880412875162,30.724124045129823,1.9030600959395705,0.10886797249248097,0.20349027233500272,0.03935305167729176,0.9626054404711719,0.5719200542819021,0.8216,1
305,588957.7434,9725071.443,-0.25,83.4553,41.32234996641777,33.1197,1.386946386946387,0.1826,33.95835802615464,0.7156967326458853,22.61664888783532,1.8270766005764703,0.06132413311206221,1.5014761114507824,0.031644685125338474,0.8014960433498102,0.13165613445378152,0.8888,1
305,588957.7434,9725071.443,-0.75,62.6046,45.47351956643021,40.3399,4.913325894636167,2.8112,23.9643938790149,1.5448912090539568,24.103869450864764,1.8865651284382798,0.20383971563785142,0.9942135609332692,0.06409307900555906,0.8871074943092817,0.5721582610811469,0.8888,1
305,588957.7434,9725071.443,-1.25,60.3754,50.92291517742472,45.6975,5.397709736705342,3.5346,15.738740335276068,1.4420176299697538,26.49861712062411,1.9217197239244217,0.20369778966707874,0.5939457241723933,0.05441859940862418,0.8973857808568417,0.6548332853032316,0.8888,1
305,588957.7434,9725071.443,-1.8,74.8418,54.79468508824877,50.2829,4.702832883493049,3.5347,10.236978688269767,1.3388215866812285,28.926681753307186,1.8942609994312292,0.16257768255618793,0.3538939853375811,0.04628327570023344,0.9176601693944881,0.7516108030133927,0.8888,1
306,588954.2733,9724952.053,-0.25,88.6766,42.45823996436901,42.1297,1.5270423694607433,0.425,31.888541813720714,1.437169563341439,22.689006289108097,1.871313332252509,0.06730318419426783,1.4054622493109745,0.063342111374501,0.9922620446668369,0.27831578776041666,0.3906,1
306,588954.2733,9724952.053,-0.75,86.7518,52.52739438019434,51.9036,2.1863566947560398,1.0741,16.249254651126787,1.3908185004329765,27.646175773489855,1.8999877165854993,0.07908351276752552,0.5877577710660558,0.05030780791629936,0.9881243989435435,0.4912739090452262,0.3906,1
306,588954.2733,9724952.053,-1.25,72.8585,54.44555674571792,50.9629,4.148438829547616,2.7871,11.649464927472396,1.5120178591092468,28.244521638152822,1.9276501632151075,0.14687587499955698,0.4124504240757347,0.05353313745157597,0.9360341421067049,0.6718430991795367,0.3906,1
307,588954.4733,9724850.093,-0.25,88.428,49.562444289190296,47.9041,1.620030194255061,0.8443,21.352999751058004,1.6669075782761973,25.797618187220444,1.9212023346303502,0.0627976653696498,0.8277120622568093,0.0646147859922179,0.9665403046001105,0.5211631258442283,0.3382,1
307,588954.4733,9724850.093,-0.75,90.6105,53.90901658936746,49.1941,1.58833300860301,0.5858,14.81975458422132,1.7614778778304265,27.921417939977783,1.9307406488185805,0.05688582907993511,0.5307665468880952,0.06308697794707442,0.9125393693362719,0.3688143461270945,0.3382,1
307,588954.4733,9724850.093,-1.25,88.9709,58.34397479030464,52.9304,1.8174267851002175,0.2582,8.135435750066865,1.5228176298944835,30.180345044633793,1.9331778581066446,0.06021888690843064,0.2695607269577385,0.05045726374706401,0.9072127874427189,0.14206899673582293,0.3382,1
307,588954.4733,9724850.093,-1.75,80.3316,54.26493765866061,51.6608,2.5906044844056413,0.9942,13.431661139027804,1.531964724707543,28.18083199319841,1.9255974299040473,0.09192789215843226,0.476624009620071,0.054361940948985846,0.9520106763037074,0.38377143480784864,0.3382,1
307,588954.4733,9724850.093,-2.25,73.8005,56.25746501604916,51.8065,4.8974520081018635,4.0668,9.12373006903446,1.187577410334493,28.533775496480022,1.971609576271783,0.1716370134301373,0.31975193994779905,0.04162005867330787,0.9208822328773721,0.8303909856129852,0.3382,1
307,588954.4733,9724850.093,-2.75,67.7051,58.19148433486383,53.4716,5.238468181621677,3.6899,6.023358712164244,1.1239005047951007,29.422788266555145,1.9777691973880678,0.1780411881485834,0.20471746788903042,0.0381983003994437,0.9188904632900722,0.7043853035025431,0.3382,1
307,588954.4733,9724850.093,-3.25,72.4441,56.21006128548571,50.5421,5.130470660454258,4.116,9.150959535478158,1.1260830624628917,28.382425456118984,1.9804530579104311,0.18076223501005187,0.3224164034052029,0.03967536404539799,0.8991646485368756,0.8022655760856771,0.3382,1
307,588954.4733,9724850.093,-3.75,57.194,53.480255968774074,47.0586,7.410513752071582,6.7692,11.28704148000597,0.87066883334207,26.95151996580631,1.984313168111671,0.2749571735276297,0.41879053553662143,0.03230499928934239,0.8799247338583507,0.9134589350310152,0.3382,1
308,588952.7633,9724748.503,-0.25,88.9316,53.0996569956534,50.9205,1.3478920071306142,0.378,16.105659067003952,1.7267311221430603,27.720060808068972,1.91556783959856,0.04862514611577833,0.5810109573178062,0.06229175087669468,0.9589609967568758,0.2804378971017749,0.6734,1
308,588952.7633,9724748.503,-0.75,90.5744,56.314359968364826,53.7767,1.6736748222541178,0.5163,10.810909087236135,1.5327709974475703,29.66828512469735,1.8981333006499241,0.05641292765050542,0.36439278649902823,0.05166361961957875,0.9549376043731939,0.30848286246228124,0.6734,1
308,588952.7633,9724748.503,-1.25,88.1566,56.98961983018295,54.0081,1.9566927270328545,0.9321,10.207351621580521,1.2344012947265273,29.611934526477146,1.92454902867715,0.0660778418675518,0.3447039777983348,0.04168593894542089,0.9476831072208017,0.47636503530804475,0.6734,1
308,588952.7633,9724748.503,-1.75,90.3608,55.836131267187426,52.5648,1.8743977485098362,0.9667,12.336625138555563,1.1307743219075708,28.822071523839607,1.9372698878012176,0.06503341534488474,0.42802701146416794,0.039232930255282766,0.9414119282094701,0.5157389891065199,0.6734,1
